step	tensor	shape	abs_err_l2	rel_err_l2	abs_err_l1	rel_err_l1	max_diff	cos_sim	mismatch_count	mismatch_rate
step_0008	b2_grad.bin	1x32	0.0018057022243738174	0.007802580559884737	0.006134033203125	0.005986240581344487	0.0009765625	0.999976061426313	0	0.0
step_0008	input.bin	32x1024	0.0	0.0	0.0	0.0	0.0	1.0000014910068953	0	0.0
step_0008	labels_u32.bin	32	0.0	0.0	0.0	0.0	0.0	1.0	0	0.0
step_0008	linear1_out.bin	32x256	1.5327070951461792	0.035957574082013284	53.83857727050781	0.018063321775641523	0.365234375	0.9993724837373634	0	0.0
step_0008	logits.bin	32x32	0.254917711019516	0.017032554201378388	6.381927490234375	0.01589461124012288	0.03125	0.9999320350112595	0	0.0
step_0008	logits_grad.bin	32x32	0.0005213345866650343	0.003108427752846948	0.008127212524414062	0.004367302322170501	0.0001220703125	0.9999954720065813	0	0.0
step_0008	loss.bin		0.015625	0.00581395348836993	0.015625	0.00581395348836993	0.015625	1.0	0	0.0
step_0008	relu_out.bin	32x256	1.1730669736862183	0.03251474589672524	28.485565185546875	0.015541467411961342	0.365234375	0.99948850724667	0	0.0
step_0008	softmax.bin	32x32	0.012376148253679276	0.01103645428320931	0.2353515625	0.007354224340079244	0.00390625	0.9999604094171691	0	0.0
step_0008	w1.bin	256x1024	0.09494181722402573	0.009179805157252858	9.454254150390625	0.0020694577674222237	0.008544921875	0.9999287156480917	0	0.0
step_0008	w1_grad.bin	256x1024	0.04459834471344948	0.06825024124037375	3.1849353313446045	0.024914667562893615	0.00321197509765625	0.9976710666786616	0	0.0
step_0008	w2.bin	32x256	0.011228281073272228	0.005959613577026695	0.39291784167289734	0.002676963532320113	0.0067138671875	0.9999851914267719	0	0.0
step_0008	w2_grad.bin	32x256	0.0519038662314415	0.03581869664227367	1.0582246780395508	0.017154275860507814	0.034912109375	0.999367850529899	0	0.0
step_0009	b1.bin	1x256	0.004553562495857477	0.056290220041560805	0.024638772010803223	0.022051901802467303	0.0038604736328125	0.9984424122602298	0	0.0
step_0009	b1_grad.bin	1x256	0.0034868342336267233	0.03869718480285732	0.020950794219970703	0.018579387481086774	0.00124359130859375	0.9992513369424367	0	0.0
step_0009	b2.bin	1x32	0.0003286843711975962	0.0069632504772856275	0.0015869140625	0.006001154068067323	0.0001220703125	0.9999935023084651	0	0.0
step_0009	b2_grad.bin	1x32	0.0020916371140629053	0.00963441401050858	0.00711822509765625	0.007595555012813973	0.0009765625	0.9999747230321602	0	0.0
step_0009	input.bin	32x1024	0.0	0.0	0.0	0.0	0.0	1.0000009690645069	0	0.0
step_0009	labels_u32.bin	32	0.0	0.0	0.0	0.0	0.0	1.0	0	0.0
step_0009	linear1_out.bin	32x256	1.4392242431640625	0.031671458440591056	54.92672348022461	0.017292703937470743	0.232421875	0.9995147626977976	0	0.0
step_0009	logits.bin	32x32	0.26364582777023315	0.014462401861171125	6.797027587890625	0.013605536508041976	0.03125	0.9999567075731473	0	0.0
step_0009	logits_grad.bin	32x32	0.0005716002779081464	0.0034488730277837487	0.008426666259765625	0.004590749919467141	0.0001220703125	0.9999950318745657	0	0.0
step_0009	loss.bin		0.015625	0.006172839506170401	0.015625	0.006172839506170401	0.015625	1.0	0	0.0
step_0009	relu_out.bin	32x256	1.0513744354248047	0.02665973116968975	29.48230743408203	0.014351936282907754	0.232421875	0.9996587047050226	0	0.0
step_0009	softmax.bin	32x32	0.01309936586767435	0.011124620894016274	0.241119384765625	0.007535792870134428	0.0029296875	0.9999639718291619	0	0.0
step_0009	w1.bin	256x1024	0.1025320440530777	0.009887994665800209	10.59882640838623	0.0023159537001635195	0.0087890625	0.9999212638396622	0	0.0
step_0009	w1_grad.bin	256x1024	0.03423517569899559	0.0520331682482259	2.541416645050049	0.019266869211339428	0.0017004013061523438	0.998648600603502	0	0.0
step_0009	w2.bin	32x256	0.011891813017427921	0.00626038444088031	0.4258379340171814	0.0028862596321677287	0.0067138671875	0.999983436795302	0	0.0
step_0009	w2_grad.bin	32x256	0.04340154305100441	0.025742691907478663	1.043262243270874	0.016000992847542323	0.02099609375	0.9996720496287946	0	0.0
